Time,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out
11:00:13,931.4,973,22.75,955.9,983.94,23.5
11:00:14,930,957.28,23.5,956.2,989.09,23.25
11:00:15,929.3,961.26,23.25,956.5,975.03,24
11:00:16,930.7,958,23.5,955.8,983.84,23.5
11:00:17,930,966.74,23,955.9,988.78,23.25
11:00:18,930,971.53,22.75,956.7,979.97,23.75
11:00:19,930,961.99,23.25,956.7,984.77,23.5
11:00:20,930.1,962.09,23.25,956.3,989.19,23.25
11:00:21,930.7,958,23.5,956.3,979.56,23.75
11:00:22,930.8,958.11,23.5,956.5,979.77,23.75
11:00:23,931.4,958.72,23.5,956.4,979.67,23.75
11:00:24,931.4,963.43,23.25,956.7,975.23,24
11:00:25,930.9,962.92,23.25,957.1,980.38,23.75
11:00:26,931,963.02,23.25,957.5,985.59,23.5
11:00:27,931.6,963.64,23.25,957,985.07,23.5
11:00:28,931.5,958.83,23.5,957.5,980.79,23.75
11:00:29,930.8,953.44,23.75,957.4,990.33,23.25
11:00:30,930.8,958.11,23.5,957.2,980.49,23.75
11:00:31,931.6,963.64,23.25,957.3,990.22,23.25
11:00:32,931.4,968.19,23,958,986.1,23.5
11:00:33,930.1,962.09,23.25,957.8,985.9,23.5
11:00:34,931.5,963.54,23.25,957.3,980.59,23.75
11:00:35,931.5,963.54,23.25,957.9,990.85,23.25
11:00:36,931.5,963.54,23.25,958,986.1,23.5
11:00:37,931.4,963.43,23.25,958,981.31,23.75
11:00:38,931.5,963.54,23.25,958.7,986.82,23.5
11:00:39,931.4,963.43,23.25,959,987.13,23.5
11:00:40,930,957.28,23.5,957.9,986,23.5
11:00:41,932.1,964.16,23.25,958.7,982.02,23.75
11:00:42,930.7,962.71,23.25,959.3,987.44,23.5
11:00:43,930.8,962.81,23.25,958.9,987.03,23.5
11:00:44,930.7,967.46,23,959.2,987.34,23.5
11:00:45,932.1,964.16,23.25,958.8,982.13,23.75
11:00:46,932,959.34,23.5,959.4,982.74,23.75
11:00:47,930.8,967.57,23,958.9,982.23,23.75
11:00:48,932.9,960.27,23.5,959.8,987.96,23.5
11:00:49,930.9,967.67,23,959.8,992.81,23.25
11:00:50,931.6,963.64,23.25,959.3,992.29,23.25
11:00:51,930.7,967.46,23,959.8,997.71,23
11:00:52,932.7,960.06,23.5,960.2,988.37,23.5
11:00:53,931.5,958.83,23.5,960.1,993.12,23.25
11:00:54,932.2,964.26,23.25,960.6,988.78,23.5
11:00:55,931.5,968.3,23,960.5,983.87,23.75
11:00:55,931.5,968.3,23,960.8,988.99,23.5
11:00:56,931.5,963.54,23.25,960.4,993.43,23.25
11:00:57,932.2,959.55,23.5,960.7,993.74,23.25
11:00:58,931.5,968.3,23,960.4,988.57,23.5
11:00:59,931.4,963.43,23.25,961.1,989.29,23.5
11:01:00,931.5,963.54,23.25,961.5,984.89,23.75
11:01:01,932.2,954.88,23.75,960.8,984.17,23.75
11:01:02,932.7,969.54,23,960.6,993.64,23.25
11:01:03,934.2,966.33,23.25,960.5,998.44,23
11:01:04,932.8,960.16,23.5,961.1,989.29,23.5
11:01:05,933.4,965.5,23.25,961.6,994.67,23.25
11:01:06,932.7,955.39,23.75,961.9,994.98,23.25
11:01:07,932.2,964.26,23.25,961.2,989.4,23.5
11:01:08,931.5,958.83,23.5,961.9,994.98,23.25
11:01:09,932,959.34,23.5,961.2,989.4,23.5
11:01:10,932.8,964.88,23.25,961.8,990.02,23.5
11:01:11,932.2,964.26,23.25,961.9,999.9,23
11:01:12,932.1,959.44,23.5,962.2,985.61,23.75
11:01:13,931.4,963.43,23.25,962.1,995.19,23.25
11:01:14,932.2,964.26,23.25,962.7,986.12,23.75
11:01:15,931.5,958.83,23.5,961.7,989.91,23.5
11:01:16,932.7,960.06,23.5,961.9,994.98,23.25
11:01:17,932.1,959.44,23.5,962.4,985.81,23.75
11:01:18,932,973.62,22.75,962.8,991.04,23.5
11:01:19,932.2,969.02,23,962.9,991.15,23.5
11:01:20,931.3,958.62,23.5,963.1,991.35,23.5
11:01:21,932,959.34,23.5,962.3,1000.31,23
11:01:22,932.7,960.06,23.5,963.1,991.35,23.5
11:01:23,932.2,959.55,23.5,961.7,989.91,23.5
11:01:24,933.3,960.68,23.5,963.5,986.94,23.75
11:01:25,932.2,959.55,23.5,963,991.25,23.5
11:01:26,932.7,964.78,23.25,963.1,991.35,23.5
11:01:27,931.4,958.72,23.5,962.3,990.53,23.5
11:01:28,932.8,955.49,23.75,962.8,981.45,24
11:01:29,931.5,958.83,23.5,962.9,1000.94,23
11:01:30,932.2,959.55,23.5,962.6,990.84,23.5
11:01:31,932.8,960.16,23.5,963.3,981.96,24
11:01:32,932.1,959.44,23.5,962.8,991.04,23.5
11:01:33,932,964.05,23.25,962.5,990.74,23.5
11:01:34,932.2,964.26,23.25,962.1,985.51,23.75
11:01:35,932.7,969.54,23,963.6,996.74,23.25
11:01:36,932.2,973.83,22.75,962.6,990.84,23.5
11:01:37,933.5,965.61,23.25,962.6,986.02,23.75
11:01:37,931.3,963.33,23.25,962.8,986.22,23.75
11:01:38,931.5,968.3,23,962.2,980.84,24
11:01:39,933.5,965.61,23.25,963.1,991.35,23.5
11:01:40,932.7,964.78,23.25,962.1,985.51,23.75
11:01:41,931.3,968.09,23,962.9,996.02,23.25
11:01:42,932.8,964.88,23.25,962.4,1000.42,23
11:01:43,933.3,965.4,23.25,963,986.43,23.75
11:01:44,932.1,959.44,23.5,962.8,986.22,23.75
11:01:45,934,961.4,23.5,963.2,996.33,23.25
11:01:46,933.5,965.61,23.25,963.4,991.66,23.5
11:01:47,932.8,964.88,23.25,962.5,990.74,23.5
11:01:48,932.1,959.44,23.5,963.7,991.97,23.5
11:01:49,932.1,959.44,23.5,963.5,986.94,23.75
11:01:50,932.2,969.02,23,963.7,991.97,23.5
11:01:51,932.8,960.16,23.5,963.4,996.53,23.25
11:01:52,933.5,960.89,23.5,963.2,996.33,23.25
11:01:53,932.7,969.54,23,964.3,997.47,23.25
11:01:54,932.6,964.68,23.25,964.3,982.98,24
11:01:55,932,964.05,23.25,963.8,987.25,23.75
11:01:56,932.8,960.16,23.5,963.4,986.84,23.75
11:01:57,932.9,960.27,23.5,963.3,986.73,23.75
11:01:58,934.2,971.1,23,963.8,987.25,23.75
11:01:59,932.8,960.16,23.5,963.6,991.87,23.5
11:02:00,932.9,955.6,23.75,963.4,986.84,23.75
11:02:01,933.3,965.4,23.25,963.8,996.95,23.25
11:02:02,934.1,961.5,23.5,964.2,987.66,23.75
11:02:03,932.8,964.88,23.25,964,992.28,23.5
11:02:04,933.3,979.84,22.5,963.8,1001.87,23
11:02:05,933.4,956.11,23.75,963.9,997.05,23.25
11:02:06,934,961.4,23.5,963.8,992.07,23.5
11:02:07,934.9,962.33,23.5,964.9,988.37,23.75
11:02:08,934,966.12,23.25,963.8,992.07,23.5
11:02:09,933.5,956.21,23.75,964.5,987.96,23.75
11:02:10,934.8,962.22,23.5,964,992.28,23.5
11:02:11,934.1,966.23,23.25,964.4,997.57,23.25
11:02:12,933.4,960.78,23.5,964.4,992.69,23.5
11:02:13,934.3,961.71,23.5,964.7,993,23.5
11:02:14,933.3,960.68,23.5,965.1,993.41,23.5
11:02:15,934.1,956.82,23.75,964.7,988.17,23.75
11:02:16,932.8,960.16,23.5,964.8,988.27,23.75
11:02:17,933.4,956.11,23.75,965.4,988.89,23.75
11:02:18,933.4,965.5,23.25,965.1,998.29,23.25
11:02:19,934.1,966.23,23.25,965.3,993.62,23.5
11:02:19,934.2,961.61,23.5,965.2,993.52,23.5
11:02:20,934.2,961.61,23.5,965.6,989.09,23.75
11:02:21,932.7,964.78,23.25,964.8,983.49,24
11:02:22,934.3,971.21,23,964.8,993.1,23.5
11:02:23,935.5,967.68,23.25,965.1,988.58,23.75
11:02:24,933.5,965.61,23.25,965.1,998.29,23.25
11:02:25,934.2,971.1,23,965.1,998.29,23.25
11:02:26,935,962.43,23.5,965.4,988.89,23.75
11:02:27,935.6,967.78,23.25,964.7,993,23.5
11:02:28,934.1,961.5,23.5,965.1,993.41,23.5
11:02:29,934.9,962.33,23.5,964.7,993,23.5
11:02:30,935.1,967.26,23.25,965.7,994.03,23.5
11:02:31,934.8,966.95,23.25,964.8,988.27,23.75
11:02:32,935,971.93,23,965.3,1003.43,23
11:02:33,935,967.16,23.25,965.2,1003.33,23
11:02:34,935.6,967.78,23.25,964.8,997.98,23.25
11:02:35,935.5,972.45,23,965.1,988.58,23.75
11:02:36,934.8,966.95,23.25,965.3,993.62,23.5
11:02:37,935.1,972.04,23,964.6,988.07,23.75
11:02:38,935,971.93,23,965.6,993.93,23.5
11:02:39,934.2,971.1,23,965.6,989.09,23.75
11:02:40,935,962.43,23.5,965.1,993.41,23.5
11:02:41,935,962.43,23.5,965.4,988.89,23.75
11:02:42,935.7,977.49,22.75,965.8,1003.95,23
11:02:43,935.7,958.46,23.75,965.1,993.41,23.5
11:02:44,935.7,967.88,23.25,965.7,989.19,23.75
11:02:45,935.7,967.88,23.25,966,999.22,23.25
11:02:46,934.8,966.95,23.25,965.6,993.93,23.5
11:02:47,936.9,964.39,23.5,965.1,993.41,23.5
11:02:48,935.6,967.78,23.25,965.6,1008.72,22.75
11:02:49,935.7,967.88,23.25,965.9,994.24,23.5
11:02:50,934.9,962.33,23.5,966.4,985.12,24
11:02:51,935.1,962.53,23.5,965.7,994.03,23.5
11:02:52,935.8,972.77,23,966,984.71,24
11:02:53,935.1,967.26,23.25,965.5,998.71,23.25
11:02:54,935.6,963.05,23.5,965.8,994.13,23.5
11:02:55,935.8,963.25,23.5,965.6,993.93,23.5
11:02:56,936.4,963.87,23.5,966.4,999.64,23.25
11:02:57,935,967.16,23.25,966.8,1004.99,23
11:02:58,935.8,972.77,23,965.6,993.93,23.5
11:02:59,935.7,963.15,23.5,965.5,993.82,23.5
11:03:00,936.4,959.18,23.75,966.1,989.6,23.75
11:03:01,935,962.43,23.5,965.6,989.09,23.75
11:03:02,935.7,958.46,23.75,966.1,989.6,23.75
11:03:02,935.1,953.21,24,966,984.71,24
11:03:03,935.8,963.25,23.5,967.2,995.57,23.5
11:03:04,935.8,963.25,23.5,966.1,989.6,23.75
11:03:05,935.2,957.95,23.75,966.3,994.65,23.5
11:03:06,937.1,964.59,23.5,966.9,990.42,23.75
11:03:07,936.5,963.97,23.5,965.9,989.4,23.75
11:03:08,936.4,959.18,23.75,966.4,994.75,23.5
11:03:09,935.9,972.87,23,967.2,1000.47,23.25
11:03:10,935.9,963.36,23.5,966,989.5,23.75
11:03:11,936.3,968.5,23.25,966.3,994.65,23.5
11:03:12,935.9,963.36,23.5,967,1000.26,23.25
11:03:13,935.8,958.57,23.75,967.3,995.68,23.5
11:03:14,935.8,963.25,23.5,966.3,994.65,23.5
11:03:15,935.7,972.66,23,966.5,994.85,23.5
11:03:16,935.2,957.95,23.75,966.1,994.44,23.5
11:03:17,937,964.49,23.5,967.1,1005.3,23
11:03:18,936.6,959.39,23.75,967.3,1000.57,23.25
11:03:19,935.9,968.09,23.25,966.3,994.65,23.5
11:03:20,936.4,959.18,23.75,967.3,990.83,23.75
11:03:21,936.6,954.74,24,967.2,995.57,23.5
11:03:22,935.8,963.25,23.5,967.8,996.19,23.5
11:03:23,936.6,954.74,24,966.6,994.96,23.5
11:03:24,935,971.93,23,966.6,985.32,24
11:03:25,936.4,963.87,23.5,966.6,994.96,23.5
11:03:26,936.4,954.54,24,967,1000.26,23.25
11:03:27,937,959.8,23.75,968.2,996.6,23.5
11:03:28,936.6,954.74,24,966.6,994.96,23.5
11:03:29,936.4,963.87,23.5,967.9,991.45,23.75
11:03:30,936.5,963.97,23.5,967.7,991.24,23.75
11:03:31,936.7,954.84,24,967.2,990.73,23.75
11:03:32,936.5,959.28,23.75,967.6,995.99,23.5
11:03:33,937,959.8,23.75,968.2,1001.5,23.25
11:03:34,937.8,955.96,24,967.1,985.83,24
11:03:35,937.1,955.25,24,967.6,995.99,23.5
11:03:36,936.4,949.94,24.25,968.1,1001.4,23.25
11:03:37,936.6,954.74,24,967.1,995.47,23.5
11:03:38,936.6,954.74,24,967.8,991.34,23.75
11:03:39,937.2,960,23.75,967.1,990.63,23.75
11:03:40,936.3,963.77,23.5,967.9,986.65,24
11:03:41,937.2,955.35,24,967.6,1000.88,23.25
11:03:42,937,950.55,24.25,967.1,1005.3,23
11:03:43,937,955.15,24,967.9,991.45,23.75
11:03:44,936.4,954.54,24,967.5,995.88,23.5
11:03:45,936.5,954.64,24,967.6,995.99,23.5
11:03:45,936.5,954.64,24,968.2,996.6,23.5
11:03:46,936.5,959.28,23.75,967.9,991.45,23.75
11:03:47,937.2,960,23.75,968,996.4,23.5
11:03:48,937.1,955.25,24,969,992.57,23.75
11:03:49,936.5,950.04,24.25,969.2,1002.53,23.25
11:03:50,936.5,950.04,24.25,967.7,996.09,23.5
11:03:51,937,955.15,24,968,996.4,23.5
11:03:52,936.5,954.64,24,968.5,996.91,23.5
11:03:53,937.2,950.75,24.25,967.9,991.45,23.75
11:03:54,937.1,950.65,24.25,967.6,995.99,23.5
11:03:55,937.7,955.86,24,968.2,986.95,24
11:03:56,937.1,950.65,24.25,969,1002.33,23.25
11:03:57,936.5,954.64,24,968.3,1001.6,23.25
11:03:58,936.5,950.04,24.25,968.4,1001.71,23.25
11:03:59,937.7,955.86,24,968.4,991.96,23.75
11:04:00,936.5,950.04,24.25,968.4,1001.71,23.25
11:04:01,937,955.15,24,968.8,1002.12,23.25
11:04:02,936.5,950.04,24.25,968.3,991.86,23.75
11:04:03,937,950.55,24.25,969.3,997.74,23.5
11:04:04,935.7,949.23,24.25,969.5,993.09,23.75
11:04:05,936.4,945.38,24.5,969.7,988.48,24
11:04:06,936.3,949.84,24.25,969.7,988.48,24
11:04:07,935.7,949.23,24.25,969.2,997.63,23.5
11:04:08,937.1,950.65,24.25,969.2,992.78,23.75
11:04:09,935.8,958.57,23.75,969.1,997.53,23.5
11:04:10,937,955.15,24,969,997.43,23.5
11:04:11,937,945.99,24.5,969.4,992.98,23.75
11:04:12,936.4,954.54,24,969.1,1002.43,23.25
11:04:13,937,945.99,24.5,969.8,993.39,23.75
11:04:14,936.3,949.84,24.25,969.9,993.5,23.75
11:04:15,937.1,955.25,24,969.7,993.29,23.75
11:04:16,937.7,951.26,24.25,970.9,994.52,23.75
11:04:17,935.6,953.72,24,970,998.46,23.5
11:04:18,936.5,945.48,24.5,969.3,997.74,23.5
11:04:19,937,950.55,24.25,969.7,1003.05,23.25
11:04:20,937.7,951.26,24.25,970,993.6,23.75
11:04:21,937.1,955.25,24,970.1,998.56,23.5
11:04:22,935.7,949.23,24.25,970.2,998.66,23.5
11:04:23,936.5,945.48,24.5,970.7,999.18,23.5
11:04:24,935.8,949.33,24.25,970.2,998.66,23.5
11:04:25,936.3,949.84,24.25,970.5,994.11,23.75
11:04:26,936.3,945.28,24.5,971,1004.4,23.25
11:04:27,937.7,955.86,24,970.4,1003.78,23.25
11:04:28,936.9,955.05,24,970.4,989.19,24
11:04:28,937,945.99,24.5,970.5,998.97,23.5
11:04:29,937.2,946.19,24.5,970.9,994.52,23.75
11:04:30,936.9,945.89,24.5,970.3,998.76,23.5
11:04:31,934.8,943.77,24.5,970.9,1004.29,23.25
11:04:32,937.8,946.79,24.5,971.2,999.69,23.5
11:04:33,937.1,950.65,24.25,970.5,994.11,23.75
11:04:34,937.6,942.07,24.75,970,993.6,23.75
11:04:35,936.9,959.69,23.75,970,993.6,23.75
11:04:36,937.1,950.65,24.25,969.9,998.35,23.5
11:04:37,937,945.99,24.5,970.8,999.28,23.5
11:04:38,937.8,946.79,24.5,971.1,994.72,23.75
11:04:39,937,941.47,24.75,970.9,994.52,23.75
11:04:40,936.4,945.38,24.5,970.2,993.8,23.75
11:04:41,936.3,945.28,24.5,970.2,993.8,23.75
11:04:42,937.1,946.09,24.5,971,1004.4,23.25
11:04:43,937.1,941.57,24.75,971.2,999.69,23.5
11:04:44,937,941.47,24.75,970.6,999.07,23.5
11:04:45,938.5,942.98,24.75,971.5,1009.88,23
11:04:46,936.9,941.37,24.75,971.8,1000.31,23.5
11:04:47,937,945.99,24.5,971.2,994.83,23.75
11:04:48,936.9,941.37,24.75,971.2,999.69,23.5
11:04:49,937.1,941.57,24.75,970.8,1004.19,23.25
11:04:50,936.3,949.84,24.25,971,1004.4,23.25
11:04:51,937,941.47,24.75,971.4,995.03,23.75
11:04:52,937.1,941.57,24.75,971.8,995.44,23.75
11:04:53,937,950.55,24.25,970.5,998.97,23.5
11:04:54,937.1,946.09,24.5,971.1,999.59,23.5
11:04:55,935.7,940.17,24.75,970.8,999.28,23.5
11:04:56,936.4,940.87,24.75,971,989.81,24
11:04:57,937,941.47,24.75,971.3,994.93,23.75
11:04:58,935.7,940.17,24.75,971.5,995.13,23.75
11:04:59,936.3,940.77,24.75,971.1,999.59,23.5
11:05:00,936.3,936.3,25,971.9,995.54,23.75
11:05:01,936.9,936.9,25,971.9,995.54,23.75
11:05:02,936.3,936.3,25,972,995.65,23.75
11:05:03,936.4,940.87,24.75,971.6,1000.1,23.5
11:05:04,937,937,25,972.2,995.85,23.75
11:05:05,936.9,936.9,25,972.3,991.13,24
11:05:06,936.3,945.28,24.5,972,1000.51,23.5
11:05:07,937,941.47,24.75,971.6,1005.02,23.25
11:05:08,936.4,940.87,24.75,972.7,1001.24,23.5
11:05:09,936.3,945.28,24.5,972.2,1000.72,23.5
11:05:10,936.8,941.27,24.75,972,1000.51,23.5
11:05:10,937,937,25,972.2,1000.72,23.5
11:05:11,936.9,941.37,24.75,972.4,996.06,23.75
11:05:12,936.9,936.9,25,973,996.67,23.75
11:05:13,935.5,944.47,24.5,972.2,1005.64,23.25
11:05:14,936.2,936.2,25,972.4,1005.84,23.25
11:05:15,936.3,940.77,24.75,972.7,1001.24,23.5
11:05:16,936.9,941.37,24.75,973,996.67,23.75
11:05:17,936.9,955.05,24,972.6,996.26,23.75
11:05:18,936.3,936.3,25,973,1001.54,23.5
11:05:19,936.3,940.77,24.75,973.1,991.95,24
11:05:20,935.6,940.07,24.75,973.1,996.77,23.75
11:05:21,935.6,940.07,24.75,972.6,1001.13,23.5
11:05:22,937,937,25,973.7,1012.16,23
11:05:23,937,941.47,24.75,972.5,996.16,23.75
11:05:24,936.3,936.3,25,974.4,1007.91,23.25
11:05:25,936.3,940.77,24.75,973.4,997.08,23.75
11:05:26,936.4,949.94,24.25,973.3,996.98,23.75
11:05:27,937.1,941.57,24.75,973.3,996.98,23.75
11:05:28,937.1,941.57,24.75,973.8,1007.29,23.25
11:05:29,937.7,942.18,24.75,973.7,997.39,23.75
11:05:30,937.7,942.18,24.75,973.8,997.49,23.75
11:05:31,937.7,946.69,24.5,973.7,1007.19,23.25
11:05:32,937.1,946.09,24.5,973.3,1006.78,23.25
11:05:33,937.9,951.46,24.25,973.7,997.39,23.75
11:05:34,936.9,941.37,24.75,973.7,997.39,23.75
11:05:35,937,945.99,24.5,973.1,991.95,24
11:05:36,936.3,954.43,24,972.9,996.57,23.75
11:05:37,937,955.15,24,973.5,997.18,23.75
11:05:38,935.7,940.17,24.75,973.9,997.59,23.75
11:05:39,937.1,941.57,24.75,972.6,1006.05,23.25
11:05:40,936.4,945.38,24.5,973.9,997.59,23.75
11:05:41,937.2,946.19,24.5,973.6,1002.16,23.5
11:05:42,937.2,937.2,25,972.9,1006.36,23.25
11:05:43,937.2,941.67,24.75,973.2,1006.67,23.25
11:05:44,937,941.47,24.75,973.6,1002.16,23.5
11:05:45,937.2,941.67,24.75,973.6,1007.09,23.25
11:05:46,937.1,941.57,24.75,973.4,1001.96,23.5
11:05:47,937.2,941.67,24.75,973.4,1006.88,23.25
11:05:48,937.1,941.57,24.75,973.7,992.56,24
11:05:49,937.1,941.57,24.75,973.7,1007.19,23.25
11:05:50,937.9,937.9,25,973.4,997.08,23.75
11:05:51,937.9,937.9,25,973.4,997.08,23.75
11:05:52,937.8,942.28,24.75,972.6,996.26,23.75
11:05:52,938.7,943.18,24.75,973.6,1002.16,23.5
11:05:53,936.6,941.07,24.75,972.5,1001.03,23.5
11:05:54,938.5,938.5,25,973,996.67,23.75
11:05:55,937.9,942.38,24.75,973.5,997.18,23.75
11:05:56,938,942.48,24.75,973.1,996.77,23.75
11:05:57,937.9,946.9,24.5,973.6,997.29,23.75
11:05:58,938,947,24.5,973.1,1016.56,22.75
11:05:59,937.9,951.46,24.25,973,996.67,23.75
11:06:00,937.1,941.57,24.75,973.2,996.88,23.75
11:06:01,938.1,938.1,25,972.8,996.47,23.75
11:06:03,938.7,943.18,24.75,973.1,996.77,23.75
11:06:03,938.7,943.18,24.75,971.8,1000.31,23.5
11:06:04,937.9,951.46,24.25,972.8,996.47,23.75
11:06:05,938.7,947.7,24.5,972.5,996.16,23.75
11:06:06,938.7,943.18,24.75,972.9,996.57,23.75
11:06:07,937.9,951.46,24.25,973.1,996.77,23.75
11:06:08,938,938,25,973.3,1001.85,23.5
11:06:09,938.7,943.18,24.75,972.9,996.57,23.75
11:06:10,938.8,938.8,25,972.2,995.85,23.75
11:06:11,938.7,943.18,24.75,972.6,996.26,23.75
11:06:12,938,942.48,24.75,973.1,996.77,23.75
11:06:13,938.7,943.18,24.75,974,1002.57,23.5
11:06:14,938.1,942.58,24.75,972.9,991.74,24
11:06:15,939.6,944.08,24.75,973.4,1006.88,23.25
11:06:16,938.6,947.6,24.5,973.1,1001.65,23.5
11:06:17,940.2,949.22,24.5,974,1007.5,23.25
11:06:18,939.5,943.98,24.75,973,1001.54,23.5
11:06:19,938,942.48,24.75,972.9,1006.36,23.25
11:06:20,937.9,946.9,24.5,973,996.67,23.75
11:06:21,940.2,953.79,24.25,973.3,996.98,23.75
11:06:22,937.9,942.38,24.75,973.2,996.88,23.75
11:06:23,939.5,939.5,25,973.1,996.77,23.75
11:06:24,939.5,939.5,25,973.9,997.59,23.75
11:06:25,938.8,943.28,24.75,973.7,997.39,23.75
11:06:26,939.5,948.51,24.5,973,991.85,24
11:06:27,940.2,940.2,25,973.6,1002.16,23.5
11:06:28,939.6,939.6,25,972.7,1001.24,23.5
11:06:29,940.1,949.12,24.5,972.4,1000.93,23.5
11:06:30,940.9,945.39,24.75,973.2,996.88,23.75
11:06:31,939.6,948.61,24.5,972.8,996.47,23.75
11:06:32,939.6,939.6,25,972.3,1005.74,23.25
11:06:33,939.5,948.51,24.5,973.3,1001.85,23.5
11:06:34,940.2,944.69,24.75,972.5,1010.91,23
11:06:35,939.5,948.51,24.5,972.9,996.57,23.75
11:06:35,938.7,938.7,25,973.8,1002.37,23.5
11:06:36,939.5,948.51,24.5,973.4,1001.96,23.5
11:06:37,940.2,944.69,24.75,973.4,992.25,24
11:06:38,939.6,948.61,24.5,973.6,997.29,23.75
11:06:39,940.8,945.29,24.75,972.7,996.36,23.75
11:06:40,939.4,934.96,25.25,972.9,1001.44,23.5
11:06:41,939.5,943.98,24.75,972.7,1011.12,23
11:06:42,939.5,939.5,25,973.3,1001.85,23.5
11:06:43,938.7,943.18,24.75,973.4,997.08,23.75
11:06:44,939.5,943.98,24.75,972.6,996.26,23.75
11:06:45,939.5,939.5,25,973.4,997.08,23.75
11:06:46,939.3,934.86,25.25,973.5,997.18,23.75
11:06:47,940.3,944.79,24.75,973.5,997.18,23.75
11:06:48,938.7,943.18,24.75,973.3,996.98,23.75
11:06:49,940.3,949.32,24.5,972.8,996.47,23.75
11:06:50,940.2,944.69,24.75,973.3,1001.85,23.5
11:06:51,940.2,940.2,25,973.3,1001.85,23.5
11:06:52,938.8,947.8,24.5,972.3,991.13,24
11:06:53,938.8,943.28,24.75,973.3,1006.78,23.25
11:06:55,939.6,939.6,25,973.3,996.98,23.75
11:06:55,940.2,944.69,24.75,974.3,1002.88,23.5
11:06:56,938.9,947.91,24.5,973.5,997.18,23.75
11:06:57,939.6,948.61,24.5,974,1002.57,23.5
11:06:58,940.4,944.89,24.75,974,997.7,23.75
11:06:59,938.6,943.08,24.75,973.7,1002.26,23.5
11:07:00,940.3,953.89,24.25,974.2,1007.71,23.25
11:07:01,938.8,943.28,24.75,973.4,992.25,24
11:07:02,938.8,952.37,24.25,974.2,997.9,23.75
11:07:03,940.2,944.69,24.75,973.4,997.08,23.75
11:07:04,939.5,943.98,24.75,973.8,1007.29,23.25
11:07:05,939.6,939.6,25,973.5,1002.06,23.5
11:07:06,939.6,944.08,24.75,973.3,1001.85,23.5
11:07:07,940.3,944.79,24.75,974.4,1007.91,23.25
11:07:08,938.6,952.17,24.25,974,1002.57,23.5
11:07:09,940.1,944.59,24.75,973.6,1002.16,23.5
11:07:10,940.3,944.79,24.75,974,1002.57,23.5
11:07:11,939.5,943.98,24.75,975.1,998.82,23.75
11:07:12,940.9,940.9,25,974.4,998.11,23.75
11:07:13,940.2,944.69,24.75,974,997.7,23.75
11:07:14,939.5,953.08,24.25,975.5,999.23,23.75
11:07:15,938.8,943.28,24.75,975.6,999.33,23.75
11:07:16,940.1,940.1,25,975,1008.53,23.25
11:07:17,939.5,943.98,24.75,975.2,1008.74,23.25
11:07:17,938.7,947.7,24.5,975.3,1008.84,23.25
11:07:18,938.8,938.8,25,974.8,998.51,23.75
11:07:19,940.2,949.22,24.5,975.1,1003.71,23.5
11:07:20,939.5,943.98,24.75,976,1014.55,23
11:07:21,939.4,939.4,25,975.6,994.5,24
11:07:22,940.1,949.12,24.5,975.2,1003.81,23.5
11:07:23,938.8,943.28,24.75,975.4,1013.93,23
11:07:24,938.7,947.7,24.5,975.2,998.92,23.75
11:07:25,940,944.49,24.75,975.9,994.8,24
11:07:26,940.1,953.69,24.25,975.4,999.13,23.75
11:07:27,940.2,953.79,24.25,976,994.9,24
11:07:28,939.5,943.98,24.75,976.6,1015.18,23
11:07:29,939.3,943.78,24.75,976.2,1004.84,23.5
11:07:30,938.8,943.28,24.75,976.6,1000.36,23.75
11:07:31,940.1,944.59,24.75,976.4,1000.15,23.75
11:07:32,939.5,939.5,25,976.5,1000.26,23.75
11:07:33,940,944.49,24.75,975.4,994.29,24
11:07:34,938.6,943.08,24.75,976,999.74,23.75
11:07:35,938.7,934.26,25.25,976.2,999.95,23.75
11:07:36,940,940,25,975.1,998.82,23.75
11:07:37,940.7,945.19,24.75,976.4,1000.15,23.75
11:07:38,940,949.02,24.5,976.1,999.85,23.75
11:07:39,939.4,943.88,24.75,976.3,995.21,24
11:07:40,939.4,943.88,24.75,976.8,1010.4,23.25
11:07:41,940.2,944.69,24.75,976.3,1004.94,23.5
11:07:42,938.6,943.08,24.75,977,1000.77,23.75
11:07:43,939.4,943.88,24.75,977.5,1011.12,23.25
11:07:44,940.1,944.59,24.75,976.6,1000.36,23.75
11:07:45,940.8,945.29,24.75,977.3,1005.97,23.5
11:07:46,939.4,943.88,24.75,977.2,1000.97,23.75
11:07:47,940,944.49,24.75,977,1005.66,23.5
11:07:48,940,944.49,24.75,977.3,1001.08,23.75
11:07:49,939.5,943.98,24.75,977,1000.77,23.75
11:07:50,938.7,943.18,24.75,976.6,1005.25,23.5
11:07:51,939.3,943.78,24.75,978.3,1011.95,23.25
11:07:52,938.7,943.18,24.75,978.1,1006.79,23.5
11:07:53,939.3,939.3,25,978.2,1006.9,23.5
11:07:54,939.4,943.88,24.75,977.8,1006.48,23.5
11:07:55,939.3,943.78,24.75,977.8,996.74,24
11:07:56,939.4,948.41,24.5,978.7,1002.51,23.75
11:07:57,940,953.59,24.25,978.1,1006.79,23.5
11:07:58,940.1,949.12,24.5,979,1002.82,23.75
11:07:59,939.2,943.68,24.75,977.5,996.43,24
11:08:00,939.3,943.78,24.75,978.9,1002.71,23.75
11:08:00,940,953.59,24.25,978.8,1002.61,23.75
